bpuic;y_Coord_Est;x_Coord_Nord
8571747;614187;197262
8507859;614247;157706
8571748;614292;197087
8588477;614299;178131
8587875;614368;176665
8576731;646973;178676
8572850;646939;208122
8530241;646884;138459
8578660;646782;250859
8576557;614415;178855
8576558;614437;178818
8506470;746566;250733
8576861;614448;176634
8591913;614459;178042
8587874;614575;176846
8578309;614624;267179
8589452;614880;268456
8576867;615099;178151
8577063;647968;205539
8589070;615569;207583
8589482;615583;269030
8576497;615630;207234
8595479;615900;177557
8589069;616191;207302
8574148;758782;254220
8589449;616206;270251
8590287;648414;247559
8531039;648375;138009
8576318;616290;159772
8589946;616309;231036
8576367;616409;158156
8589448;616500;270068
8576553;616615;178650
8576548;617798;179209
8530244;649261;139347
8516740;649157;247870
8590216;649153;248468
8530243;649104;135751
8577298;649076;217609
8576547;618077;179101
8587367;618568;228109
8500480;618579;228177
8576545;618782;179117
8576908;618865;227860
8500852;619116;249650
8500383;630740;241448
8595473;630865;257198
8571055;630917;126711
8572281;631099;257350
8575104;708541;173850
8581313;632644;124175
8580828;632649;123978
8501964;632736;124619
8582009;632822;128384
8571079;632848;128550
8571049;632894;124638
8594335;632985;127369
8507700;633467;171741
8571091;633500;128287
8572308;633543;254015
8571094;633577;128462
8500781;633599;253775
8595485;633627;127154
8502872;653174;247545
8571100;633944;128885
8571096;634062;128515
8571099;634368;128612
8571098;634450;128394
8576384;635317;172761
8507868;635899;172919
8507357;638482;162548
8530323;638833;161774
8531017;639592;160891
8571577;654414;178271
8572971;654388;228317
8595883;640153;233930
8502898;640162;232422
8576390;640188;173518
8531146;640273;163121
8530322;640443;163007
8572418;640715;266927
8587662;654999;181900
8578005;642248;249954
8507561;642306;166631
8578650;642922;250734
8578008;642995;249324
8578007;643025;249776
8572396;644332;261679
8530340;644365;176092
8508378;644394;176123
8576525;644462;165818
8587540;644471;163885
8576523;644477;164782
8576528;644504;163985
8572405;644510;254979
8594318;644523;164482
8576530;644856;163285
8590137;644937;248513
8587234;645441;175210
8572388;645499;249676
8590147;645505;249091
8557128;645534;178430
8588414;645580;175900
8578644;645629;249420
8576510;645633;163838
8588427;645635;249827
8572657;645639;239269
8590160;645661;248473
8590157;645731;248099
8590155;645776;248340
8594929;645921;249213
8587233;645926;175722
8581559;646355;178207
8582475;646370;164435
8582483;646408;163127
8590145;646460;248251
8590134;646534;249761
8505615;706016;109887
8572437;646568;267167
8576729;646571;178393
8582482;646575;163362
8519685;647110;249380
8576739;647195;177447
8507563;647199;164633
8502748;647240;236350
8590151;647313;250067
8530321;647323;163089
8515410;705169;114358
8588413;647450;176825
8531074;647847;169418
8588185;657923;213691
8530972;647866;167973
8530971;648079;167852
8595257;752540;224701
8572465;654723;251869
8502680;654763;256662
8583662;655052;255633
8571584;658883;173819
8508980;657697;190814
8578755;657714;246736
8579959;658521;192924
8587279;682054;226125
8589092;658750;135651
8581468;658949;191572
8503685;659578;269723
8572523;659560;259522
8572487;659471;262132
8589986;659341;239448
8508856;659899;193640
8530815;660039;192312
8580012;661308;193827
8557023;661442;193459
8572515;661747;256762
8571608;662129;170161
8573050;660588;208204
8577264;660448;226742
8572524;660429;263340
8589750;662301;211422
8508974;662610;197128
8590364;662789;212696
8589762;662826;211752
8589755;663126;211999
8589752;663188;212476
8589753;663448;212762
8589824;664596;212235
8589819;664694;210976
8589843;665038;211024
8589794;665083;211122
8583760;665103;243017
8594659;769771;182781
8589840;665125;210845
8589793;665159;211639
8501232;501100;123447
8589802;665253;212198
8572625;665393;243039
8589815;665398;211931
8589773;665408;211791
8589838;665413;210459
8589823;665719;210610
8502711;665740;242947
8579357;661699;146776
8577261;661679;223090
8572578;661640;261223
8577069;661630;230495
8572617;661582;247027
8589801;665937;211227
8502564;665983;235655
8589837;666082;210278
8519048;743578;242904
8500994;611378;266944
8577149;666251;212102
8577151;666553;213291
8590247;666601;256255
8582044;666615;222833
8589787;666622;210014
8589241;666640;211930
8579966;667949;200550
8508459;668090;211510
8577185;668116;211838
8502982;668133;246923
8502670;662945;242180
8577186;668531;211517
8572903;668596;201056
8572637;668730;231569
8577187;668744;211077
8572922;674214;193984
8508725;674591;193520
8508494;674735;181726
8518794;706136;262378
8530376;674916;192786
8508877;675583;176025
8530380;676299;195105
8591260;678046;249247
8501871;517669;150289
8573731;678374;244800
8591345;678464;248715
8574612;746039;178815
8591320;678563;251533
8591155;678621;252036
8503696;678850;244128
8576241;678886;251801
8591408;678895;248191
8591413;678926;249806
8591361;678950;249523
8591037;679040;247691
8573711;679046;246903
8580282;663899;244525
8573716;679320;239184
8591434;679709;250451
8591344;679723;247362
8591035;679747;248201
8591275;679778;251149
8591431;679808;250898
8591254;679873;248931
8506008;706385;252840
8591223;679982;250778
8591253;680078;249090
8591046;680126;253240
8591201;680469;251004
8591151;680561;246238
8576262;680578;252594
8591043;680659;250416
8591209;680763;245930
8591250;680814;252049
8503081;680815;240468
8591226;680880;250161
8591195;681001;246898
8582461;665045;253005
8577084;664964;227560
8589700;664952;210392
8577079;664928;232614
8590167;664919;258480
8508771;664906;187410
8591084;681011;246226
8587219;743799;266527
8589710;665190;208519
8582591;665177;224147
8578668;665165;259040
8583561;665164;253395
8589767;665163;209530
8591278;681315;241920
8579945;681329;270410
8591370;681338;242285
8591270;681386;242723
8592752;502970;119072
8572913;665433;189343
8589731;665424;208650
8580638;665413;258485
8592956;508773;122901
8579230;529987;152189
8591350;681644;253124
8502897;665779;250283
8588747;665742;207841
8502751;665682;247031
8590174;665670;258959
8592059;538438;153525
8579295;538423;181051
8591268;681752;243464
8591206;681819;252351
8593861;542553;150550
8579942;681939;269990
8504605;573937;183947
8595711;681975;255682
8591227;681990;247641
8587346;666253;256692
8589679;666061;207842
8587715;665989;224740
8595709;682187;256304
8501737;554671;132037
8594004;554658;145414
8591204;682221;245869
8591235;682226;251101
8591277;682236;248211
8581796;682269;269590
8591425;682275;250234
8502710;666268;242136
8578903;666255;264569
8590232;666235;259081
8502880;666211;251125
8577147;666155;208362
8588982;666125;215377
8504566;568394;206053
8595103;568150;133815
8591267;682517;252285
8591217;682553;244014
8595211;666851;180873
8557074;666850;220772
8590302;666843;257435
8580390;666822;150869
8501747;608134;101587
8502691;666756;245535
8580212;666657;150981
8530308;609060;148790
8578980;609056;190986
8595612;575332;97209
8595682;575330;191507
8577349;660722;234356
8572518;660669;256496
8579355;660289;145377
8572615;660105;247271
8531027;659646;178710
8503599;659600;265605
8590224;659587;246426
8595202;505732;137532
8593109;505700;118329
8593135;505585;118833
8593133;505583;119332
8592717;505332;120911
8591095;682705;247080
8501235;505311;124680
8593115;505289;118199
8589154;578370;182837
8589163;578369;185211
8500683;659437;258222
8573053;659381;206484
8587230;659377;251349
8572492;659047;267443
8571583;659022;174009
8503590;659020;267748
8572484;658984;260576
8588178;658983;252389
8574232;740880;256720
8503574;658772;260265
8590253;658737;250770
8570264;658736;173581
8508754;658653;206821
8592373;578318;182482
8572528;658641;270108
8576813;611120;178110
8508680;658502;207619
8582072;658492;255824
8577287;658480;214084
8508742;658448;176336
8582227;740869;252420
8502967;658349;255072
8573465;690011;284857
8500786;658051;258399
8571580;658050;177039
8573039;658007;216887
8571579;657985;177174
8503114;709114;230603
8505244;709337;142041
8573041;657633;217500
8571582;657600;174354
8580324;657592;259422
8577288;657575;213546
8581562;657533;175608
8581375;657474;175515
8581376;657458;175276
8581320;657375;218056
8581374;657319;175552
8595212;667243;181212
8587007;657247;232142
8503572;657221;269884
8581994;657209;175398
8577255;657105;228672
8502038;656883;228819
8578726;656874;249036
8508766;656829;177628
8580824;656825;232452
8505748;656826;141521
8581992;656767;175635
8594401;656645;210434
8578785;667196;267405
8590311;667191;256864
8572489;656638;259353
8571588;656638;173537
8572892;656504;187086
8579125;578207;133349
8500563;656468;260696
8500562;656433;260257
8502678;656381;244569
8582548;656359;232212
8578712;656358;240960
8578754;656339;247486
8571859;536753;197615
8572525;656216;257687
8508736;687199;202452
8500468;610151;227865
8508981;656199;172276
8595907;656088;209755
8589543;656005;247875
8577290;655403;213254
8583532;655361;224064
8502959;655320;222448
8578736;655312;249147
8594536;611991;178999
8578735;655253;248941
8583507;655253;223484
8581479;655245;175358
8577178;671791;218089
8591360;687209;245633
8505745;655124;139944
8502676;655121;244305
8506125;737353;276122
8505206;710234;140040
8502681;655117;249537
8578717;655077;241005
8570506;654508;175701
8572480;654479;261125
8500574;654369;253101
8572890;653826;187534
8573228;687274;260650
8589866;653717;209673
8500785;653659;268043
8578701;653628;247818
8581473;653605;176224
8502552;653524;226350
8588722;578160;194550
8504460;578149;210760
8572482;653500;260834
8578721;653483;241560
8580371;653483;178604
8572472;653431;254401
8579348;653396;139314
8576810;609375;176932
8572443;653349;268138
8572889;653340;187218
8587522;652710;178046
8572467;652680;251953
8502551;652650;225365
8572448;652632;265232
8578722;652611;241666
8583065;652553;137814
8582819;652496;113119
8591261;687320;246089
8577294;651798;215134
8500557;651788;268363
8504367;578112;210933
8500657;578105;244478
8588576;651732;248418
8578723;651713;242058
8581476;651700;176670
8577332;651625;220578
8508684;651513;186303
8502598;651495;233487
8578170;608934;268118
8502550;651463;224419
8502597;651417;234136
8581555;651352;176534
8572957;687332;202765
8587789;529385;185864
8530947;651103;140481
8591144;682936;252863
8570132;530469;161615
8577202;530436;175855
8502092;650779;227665
8577059;650684;202131
8502596;650657;234868
8572674;650643;227903
8582560;650627;225537
8587521;650592;177934
8508697;650422;178074
8580165;650288;269458
8572477;650180;254409
8531139;650107;141317
8572478;649826;254039
8579962;649819;177382
8581445;649758;224747
8577299;649744;218354
8500582;649722;261966
8500588;649008;267352
8581979;648415;178604
8588147;648252;213111
8582760;648229;231915
8582754;648225;226744
8572981;648215;225959
8588142;648213;212202
8572983;648176;227149
8596110;578078;180501
8592381;578068;182522
8572668;648174;231925
8572984;648169;227524
8577320;648152;224164
8530803;648129;138063
8530189;626375;126850
8581830;667804;233291
8505704;648062;127200
8577064;648047;205822
8591400;687824;245435
8580542;757694;256531
8572844;648035;211874
8582755;648018;227770
8502590;647577;239006
8578661;647277;251101
8582261;647248;203886
8572885;647191;184631
8572818;645649;213769
8502088;645644;237375
8502686;645636;252280
8530240;645269;136432
8580562;644685;266685
8587701;644662;132325
8508471;687860;202810
8572729;640324;233086
8577426;687927;209549
8578894;643968;130859
8572875;643911;193690
8508681;643845;187077
8578410;643837;130909
8572857;643790;205224
8508646;643770;194428
8508649;643766;187657
8583558;667659;236036
8573059;667599;213599
8578901;643300;130650
8578539;642525;130625
8573246;642409;219737
8571163;642392;130618
8571169;642350;130550
8589181;642341;245656
8579718;642278;129329
8581341;642171;134772
8589025;606597;215823
8519557;611350;267050
8500079;611248;266738
8519580;611230;267704
8589345;611163;267212
8588780;611179;267619
8589367;611206;264781
8503236;721789;202795
8581338;642069;134382
8505723;642065;131699
8580499;642063;131944
8571139;641900;129246
8583233;641872;218538
8572763;641709;224669
8591790;641707;218989
8581335;641687;133964
8594611;605594;125775
8577439;688310;205767
8578059;605351;230683
8531350;605282;132475
8577028;605242;207535
8500251;605238;232736
8590116;605100;192312
8572172;605025;247887
8507734;604959;185548
8589029;604937;203722
8594037;538122;181805
8507900;605349;179049
8580734;605340;251030
8583868;605332;221159
8530317;605304;143295
8501023;503661;130324
8515394;721646;77857
8505211;721711;123641
8530171;605296;132204
8581848;604935;252733
8530236;641643;134972
8507986;605992;187796
8530824;641466;136283
8582646;641415;244356
8582647;641413;244025
8582644;641278;244851
8502367;641274;239284
8578675;641168;128763
8572791;641096;218815
8578648;641081;128827
8578628;641076;128962
8508653;641060;225969
8530974;641036;136591
8500663;604924;245427
8507711;604923;160818
8577770;577994;174898
8505097;689523;206317
8573447;689591;281020
8596111;577987;180595
8577418;604922;105966
8592396;691710;206387
8578166;604886;265273
8588265;604874;193401
8591767;579702;184485
8589152;579689;183970
8588877;620926;261064
8594613;604860;125302
8572173;604850;247800
8578058;604842;231031
8570464;604819;219838
8572338;604803;235555
8571652;604801;181467
8501316;504053;130057
8592083;539260;152033
8594043;539217;181041
8592054;539217;154621
8593841;539216;152303
8505732;640875;129933
8582651;640860;245161
8570801;599324;128421
8531096;640536;158692
8502371;640517;239136
8582652;640473;245139
8572409;640446;258892
8530950;640441;104125
8572793;640406;217955
8578003;640380;249224
8571160;640348;129719
8583067;640336;197712
8573453;689719;280505
8508374;640057;176286
8576301;699249;269600
8557000;699198;221283
8576023;699142;236875
8588533;698999;232350
8578001;639974;249738
8572177;605387;253305
8583099;639971;244616
8501960;639959;99770
8530680;639943;159568
8577998;639939;248582
8505708;639899;129632
8500586;639674;262671
8515483;721011;256961
8581749;658175;259269
8595973;578291;170648
8500788;658238;257778
8502754;658227;216652
8577253;658139;227048
8505714;639640;128425
8581530;639584;265620
8583068;639500;197305
8582500;639450;262835
8583810;639377;265489
8502704;657838;254786
8530349;657803;177389
8583512;657782;218725
8580822;657780;235471
8583513;657778;218693
8572798;639370;214999
